,NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
426,427,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,82.975,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
427,428,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@@H]1C,83.741,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
428,429,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@H]1C,83.741,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
429,430,CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,83.944,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
430,431,CC1(C)C(C(=O)O[C@@H](C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,83.944,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
431,432,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,84.989,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
432,433,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,84.989,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
433,434,CCO[P@@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,86.983,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
434,435,CCO[P@](=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,86.983,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
435,436,N#C[C@@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,91.557,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
436,437,N#C[C@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,91.557,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
437,438,CC1(C)CC[C@@H](Cc2ccc(Cl)cc2)[C@@]1(O)Cn1cncn1,92.011,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
438,439,CC1(C)CC[C@H](Cc2ccc(Cl)cc2)[C@@]1(O)Cn1cncn1,92.011,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
439,440,CC1(C)CC[C@@H](Cc2ccc(Cl)cc2)[C@]1(O)Cn1cncn1,92.011,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
440,441,CC1(C)CC[C@H](Cc2ccc(Cl)cc2)[C@]1(O)Cn1cncn1,92.011,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
441,442,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,96.547,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
442,443,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,96.547,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
443,444,CCCCOC(=O)[C@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,98.037,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
444,445,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,98.037,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
445,446,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,99.402,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
446,447,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,99.402,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
447,448,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,101.409,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
448,449,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,101.731,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
449,450,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,109.83,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
450,451,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,109.83,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
451,452,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,114.054,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
452,453,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,114.054,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
453,454,CC(C)=CCC[C@@H](C)CCO,10.501,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
454,455,CC(C)=CCC[C@H](C)CCO,10.501,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
455,456,C[C@@H](CC=O)CCCC(C)(C)O,12.529,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
456,457,C[C@H](CC=O)CCCC(C)(C)O,12.529,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
457,458,CCCC[C@H](CC)COC(=O)c1ccccc1O,27.758,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
458,459,CCCC[C@@H](CC)COC(=O)c1ccccc1O,27.758,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
459,460,CCCC[C@H](CC)COC(=O)c1ccc(N(C)C)cc1,65.562,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
460,461,CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)cc1,65.562,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
461,462,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,62.505,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
462,463,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,62.505,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
463,464,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,62.505,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
464,465,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,62.505,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
465,466,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,69.294,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
466,467,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,69.47,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
467,468,CCCC[C@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,69.229,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
468,469,CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,69.229,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
469,470,CCCC[C@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,95.63,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
470,471,CCCC[C@@H](CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,95.63,Cyclosil_B,40.0,2.0,20.0,6.0,1.0,1.0,80.0,30.0,0,0.0,0.0,0,0,0
471,472,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,64.5,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
472,473,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,64.664,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
473,474,CO[P@]1(=S)OCc2ccccc2O1,74.687,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
474,475,CO[P@@]1(=S)OCc2ccccc2O1,74.899,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
475,476,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,92.244,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
476,477,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,92.466,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
477,478,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,94.396,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
478,479,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,94.396,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
479,480,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,94.56,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
480,481,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,94.56,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
481,482,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,101.364,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
482,483,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,101.809,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
483,484,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,103.283,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
484,485,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,103.423,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
485,486,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,103.751,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
486,487,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,103.961,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
487,488,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,107.507,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
488,489,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,107.507,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
489,490,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,108.899,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
490,491,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,108.899,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
491,492,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,119.553,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
492,493,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,119.553,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
493,494,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,122.13,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
494,495,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,122.13,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
495,496,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,124.02,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
496,497,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,124.02,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
497,498,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,131.712,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
498,499,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,131.712,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
499,500,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,135.765,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
500,501,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,135.765,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
501,502,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,99.934,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
502,503,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,99.934,Cyclosil_B,40.0,2.0,2.0,100.0,38.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
503,504,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,31.658,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
504,505,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,31.707,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
505,506,CO[P@]1(=S)OCc2ccccc2O1,35.905,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
506,507,CO[P@@]1(=S)OCc2ccccc2O1,35.905,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
507,508,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,42.952,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
508,509,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,43.02,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
509,510,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,44.095,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
510,511,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,44.095,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
511,512,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,44.166,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
512,513,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,44.166,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
513,514,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,48.589,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
514,515,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,48.886,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
515,516,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,50.776,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
516,517,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,50.776,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
517,518,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51.084,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
518,519,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,51.179,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
519,520,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,54.508,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
520,521,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,54.508,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
521,522,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,55.735,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
522,523,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,55.735,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
523,524,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,66.196,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
524,525,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,66.196,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
525,526,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,68.609,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
526,527,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,68.609,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
527,528,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,70.515,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
528,529,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,70.515,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
529,530,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,77.845,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
530,531,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,77.845,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
531,532,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,81.708,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
532,533,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,81.708,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
533,534,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,47.717,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
534,535,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,47.717,Cyclosil_B,40.0,2.0,5.0,40.0,98.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
535,536,CCOP(=S)(OCC)O[C@@H](Cl)C(Cl)(Cl)Cl,19.004,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
536,537,CCOP(=S)(OCC)O[C@H](Cl)C(Cl)(Cl)Cl,19.004,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
537,538,CO[P@]1(=S)OCc2ccccc2O1,21.17,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
538,539,CO[P@@]1(=S)OCc2ccccc2O1,21.17,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
539,540,FC(F)C(F)(F)OC[C@@H](Cn1cncn1)c1ccc(Cl)cc1Cl,25.759,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
540,541,FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl,25.759,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
541,542,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,26.835,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
542,543,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,26.835,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
543,544,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,26.889,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
544,545,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,26.889,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
545,546,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,30.976,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
546,547,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,31.228,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
547,548,CCOP(=S)(OCC)Oc1ccc([S@@](C)=O)cc1,33.25,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
548,549,CCOP(=S)(OCC)Oc1ccc([S@](C)=O)cc1,33.25,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
549,550,COC(=O)[C@@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,33.538,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
550,551,COC(=O)[C@H](C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,33.538,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
551,552,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,36.804,Cyclosil_B,40.0,2.0,10.0,20.0,118.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0
